Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date),Created_dt,Due_date_dt,Start_date_dt,Updated_dt,Duration_days,Hours_per_ticket,Cost_per_ticket,Period,Week_Period,Week_Start
Task,FT-384,10624,Implement real-time pricing core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Why believe five center small notice.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,24/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-24,2025-09-23,2025-09-24,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-399,10722,Add alternative assets performance metrics tracking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Arm ability open four tell push image. Entire reality institution Republican risk.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-28,2025-09-24,2025-09-26,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-398,10721,Add SQL injection defense detection and monitoring,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Music light return sister.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-26,2025-09-24,2025-09-25,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-397,10493,Implement passwordless auth password security policy,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Modern either say movie simply resource today. Wall capital thus world television.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,24/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-28,2025-09-24,2025-09-27,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-396,10492,Optimize template renderer message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Director ask general market.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,25/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-25,2025-09-24,2025-09-25,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-395,10720,Implement order matching error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Director simple born yourself. Against give audience hospital.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-26,2025-09-24,2025-09-25,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-394,10491,Design portfolio view architecture and data models,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Sister senior family stuff hour medical seven suffer.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-26,2025-09-24,2025-09-25,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-393,10490,Create order book React UI component,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Room authority sometimes leave. Work maintain impact whole truth rule back.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-26,2025-09-24,2025-09-25,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-392,10444,Implement batch notifications message template system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Culture hospital artist talk wrong class tax institution.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,27/Sep/25 12:00 AM,24/Sep/25 12:00 AM,2025-09-24,2025-09-27,2025-09-24,2025-09-25,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-406,10627,Add tokenized assets advanced filtering and search,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Manage fine difficult moment leg consider.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,25/Sep/25 12:00 AM,27/Sep/25 12:00 AM,29/Sep/25 12:00 AM,25/Sep/25 12:00 AM,2025-09-25,2025-09-29,2025-09-25,2025-09-27,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-405,10447,Build priority routing user preference center,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Camera table anyone determine them this research. Family become myself son eight any body.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,29/Sep/25 12:00 AM,25/Sep/25 12:00 AM,2025-09-25,2025-09-29,2025-09-25,2025-09-26,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-404,10626,Optimize order book for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Within range four explain debate follow recognize. Just happy blood PM.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,25/Sep/25 12:00 AM,2025-09-25,2025-09-28,2025-09-25,2025-09-26,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-403,10625,Add preference manager webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Trial lawyer suffer arm design career while.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,25/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,25/Sep/25 12:00 AM,2025-09-25,2025-09-29,2025-09-25,2025-09-28,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-402,10494,Enable OAuth 2.0 for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Quickly several adult move. Increase wear interesting actually yard walk.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,25/Sep/25 12:00 AM,2025-09-25,2025-09-27,2025-09-25,2025-09-26,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-401,10446,Build order matching order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Environmental item us worry cause challenge. Population add station fish money soon amount.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,26/Sep/25 12:00 AM,25/Sep/25 12:00 AM,2025-09-25,2025-09-26,2025-09-25,2025-09-26,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-400,10445,Add device fingerprinting compliance controls,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Think recognize knowledge this. Fact boy respond both threat pattern audience model.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,26/Sep/25 12:00 AM,25/Sep/25 12:00 AM,2025-09-25,2025-09-26,2025-09-25,2025-09-26,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-415,10497,Optimize portfolio view for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Particularly case find.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-30,2025-09-26,2025-09-28,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-414,10725,Enable passwordless auth for API authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. First property wall. Quickly friend and view quickly environment population dark.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,27/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-27,2025-09-26,2025-09-27,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-413,10724,Build audit trail token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Politics smile probably his choice name. Figure value so dog three force.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-28,2025-09-26,2025-09-27,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-412,10723,Implement device fingerprinting authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Listen power north record system. Visit assume less allow college.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-30,2025-09-26,2025-09-28,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-411,10448,Improve error handling in user onboarding,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Air campaign reveal option inside structure course. Agent money growth leader court new brother.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,27/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-27,2025-09-26,2025-09-27,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-410,10496,Optimize trade execution for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Need suggest response certain. Job when suggest phone culture offer.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,02/Oct/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-10-02,2025-09-26,2025-09-28,6,48,2400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-409,10629,Create order matching admin dashboard view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Television everybody hair their subject clearly. Necessary level region economy.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,29/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-29,2025-09-26,2025-09-27,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-408,10495,Implement smart delivery message template system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Day far ready all answer.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-28,2025-09-26,2025-09-27,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-407,10628,Implement crypto assets portfolio allocation tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Have by bill yes.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,26/Sep/25 12:00 AM,2025-09-26,2025-09-28,2025-09-26,2025-09-27,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-423,10727,Add session store security hardening,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Pick student song stay look stage.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-09-29,2025-09-27,2025-09-28,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-422,10726,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Win like bank official state land door magazine.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,27/Sep/25 12:00 AM,01/Oct/25 12:00 AM,02/Oct/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-10-02,2025-09-27,2025-10-01,5,40,2000.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-421,10501,Build market overview detailed asset view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Against including many although capital expert.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-09-29,2025-09-27,2025-09-28,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-420,10630,Implement real-time pricing error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Think relate person market remember on real.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,28/Sep/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-09-28,2025-09-27,2025-09-28,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-419,10500,Implement SQL injection defense protection measures,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Then article back authority central treatment.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-09-29,2025-09-27,2025-09-28,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-418,10499,Implement trade confirmation core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Order Congress enjoy return amount ok collection. Message development prevent.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-09-29,2025-09-27,2025-09-28,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-417,10449,Add compliance performance metrics tracking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Education keep set such the. Speech group central tax.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,27/Sep/25 12:00 AM,29/Sep/25 12:00 AM,30/Sep/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-09-30,2025-09-27,2025-09-29,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-416,10498,Add market orders business logic and rules,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Modern seek analysis leg. Stock somebody recent.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM,2025-09-27,2025-09-29,2025-09-27,2025-09-28,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-431,10632,Implement real estate funds portfolio allocation tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Enjoy tough join lawyer case.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,29/Sep/25 12:00 AM,28/Sep/25 12:00 AM,2025-09-28,2025-09-29,2025-09-28,2025-09-29,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-430,10729,Implement access control comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Size somebody hear win return husband. Finish nature leave father put pick least.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,28/Sep/25 12:00 AM,04/Oct/25 12:00 AM,06/Oct/25 12:00 AM,28/Sep/25 12:00 AM,2025-09-28,2025-10-06,2025-09-28,2025-10-04,8,64,3200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-429,10631,Create crypto assets investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Happen play know decision.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,28/Sep/25 12:00 AM,02/Oct/25 12:00 AM,05/Oct/25 12:00 AM,28/Sep/25 12:00 AM,2025-09-28,2025-10-05,2025-09-28,2025-10-02,7,56,2800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-428,10503,Upgrade payment methods to support new requirements,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Student represent do.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,01/Oct/25 12:00 AM,28/Sep/25 12:00 AM,2025-09-28,2025-10-01,2025-09-28,2025-09-30,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
